.text,00400650,_start,B0,T,31ED,xor,xor_11,ebp,ebp,1,1,N,,xor,S
.text,004014F2,function_1,B81,T,488B85D0FDFFFF,mov,mov_14,rax,[rbp+var_230],1,4,N,,mov,C
.text,004014F9,function_1,B81,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,004014FD,function_1,B81,T,488985D0FDFFFF,mov,mov_41,[rbp+var_230],rax,4,1,N,,mov,C
.text,00401504,function_1,B81,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,0040150B,function_1,B81,T,488D50F8,lea,lea_14,rdx,[rax-8],1,4,N,,lea,C
.text,0040150F,function_1,B81,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,00401516,function_1,B81,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,0040151A,function_1,B81,T,8B08,mov,mov_13,ecx,[rax],1,3,N,,mov,C
.text,0040151C,function_1,B81,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,00401523,function_1,B81,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,00401525,function_1,B81,T,01C8,add,add_11,eax,ecx,1,1,N,,add,C
.text,00401527,function_1,B81,T,8902,mov,mov_31,[rdx],eax,3,1,N,,mov,C
.text,00401529,function_1,B81,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,00401530,function_1,B81,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,00401534,function_1,B81,T,488985E0FDFFFF,mov,mov_41,[rbp+var_220],rax,4,1,N,,mov,C
.text,0040153B,function_1,B81,T,EB4A,jmp,jmp_70,loc_401587,,7,0,J,.CODE,jmp.CODE,C
.text,0040153D,function_1,B82,T,488B85D0FDFFFF,mov,mov_14,rax,[rbp+var_230],1,4,N,,mov,C
.text,00401544,function_1,B82,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401548,function_1,B82,T,488985D0FDFFFF,mov,mov_41,[rbp+var_230],rax,4,1,N,,mov,C
.text,0040154F,function_1,B82,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,00401556,function_1,B82,T,488D50F8,lea,lea_14,rdx,[rax-8],1,4,N,,lea,C
.text,0040155A,function_1,B82,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,00401561,function_1,B82,T,8B08,mov,mov_13,ecx,[rax],1,3,N,,mov,C
.text,00401563,function_1,B82,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,0040156A,function_1,B82,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,0040156E,function_1,B82,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,00401570,function_1,B82,T,09C8,or,or_11,eax,ecx,1,1,N,,or,C
.text,00401572,function_1,B82,T,8902,mov,mov_31,[rdx],eax,3,1,N,,mov,C
.text,00401574,function_1,B82,T,488B85E0FDFFFF,mov,mov_14,rax,[rbp+var_220],1,4,N,,mov,C
.text,0040157B,function_1,B82,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,0040157F,function_1,B82,T,488985E0FDFFFF,mov,mov_41,[rbp+var_220],rax,4,1,N,,mov,C
.text,00401586,function_1,B82,T,90,nop,nop_00,,,0,0,N,,nop,C
.text,00401587,function_1,B83,T,E9EDF1FFFF,jmp,jmp_70,loc_400779,,7,0,J,.CODE,jmp.CODE,C
.text,0040158C,function_1,B84,T,4881C438020000,add,add_15,rsp,238h,1,5,N,,add,C
.text,00401593,function_1,B84,T,5B,pop,pop_10,rbx,,1,0,N,,pop,C
.text,00401594,function_1,B84,T,5D,pop,pop_10,rbp,,1,0,N,,pop,C
.text,00401595,function_1,B84,T,C3,retn,retn_00,,,0,0,N,,retn,C
.text,00401596,main,B85,T,55,push,push_10,rbp,,1,0,N,,push,S
.text,00401597,main,B85,T,4889E5,mov,mov_11,rbp,rsp,1,1,N,,mov,C
.text,0040159A,main,B85,T,53,push,push_10,rbx,,1,0,N,,push,C
.text,0040159B,main,B85,T,4881ECD8010000,sub,sub_15,rsp,1D8h,1,5,N,,sub,C
.text,004015A2,main,B85,T,89BD3CFEFFFF,mov,mov_41,[rbp+var_1C4],edi,4,1,N,,mov,C
.text,004015A8,main,B85,T,4889B530FEFFFF,mov,mov_41,[rbp+var_1D0],rsi,4,1,N,,mov,C
.text,004015AF,main,B85,T,48899528FEFFFF,mov,mov_41,[rbp+var_1D8],rdx,4,1,N,,mov,C
.text,004015B6,main,B85,T,E8C9090000,call,call_70,megaInit,,7,0,J,.CODE,call.CODE,C
.text,004015BB,main,B85,T,8B853CFEFFFF,mov,mov_14,eax,[rbp+var_1C4],1,4,N,,mov,C
.text,004015C1,main,B85,T,8905113A2000,mov,mov_21,cs:_global_argc,eax,2,1,N,_w.BSS,mov_w.BSS,C
.text,004015C7,main,B85,T,488B8530FEFFFF,mov,mov_14,rax,[rbp+var_1D0],1,4,N,,mov,C
.text,004015CE,main,B85,T,488905FB392000,mov,mov_21,cs:_global_argv,rax,2,1,N,_w.BSS,mov_w.BSS,C
.text,004015D5,main,B85,T,488B8528FEFFFF,mov,mov_14,rax,[rbp+var_1D8],1,4,N,,mov,C
.text,004015DC,main,B85,T,488905FD392000,mov,mov_21,cs:_global_envp,rax,2,1,N,_w.BSS,mov_w.BSS,C
.text,004015E3,main,B85,T,C745EC01000000,mov,mov_45,[rbp+var_14],1,4,5,N,,mov,C
.text,004015EA,main,B85,T,488D8560FEFFFF,lea,lea_14,rax,[rbp+var_1A0],1,4,N,,lea,C
.text,004015F1,main,B85,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,004015F8,main,B85,T,48C78540FEFFFF804D6000,mov,mov_45,[rbp+var_1C0],offset _1_main_$array,4,5,N,_r.DATA,mov_r.DATA,C
.text,00401603,main,B86,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040160A,main,B86,T,0FB600,movzx,movzx_13,eax,byte ptr [rax],1,3,N,,movzx,C
.text,0040160D,main,B86,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,00401610,main,B86,T,3DFD000000,cmp,cmp_15,eax,0FDh,1,5,N,,cmp,C
.text,00401615,main,B86,T,77EC,ja,ja_70,loc_401603,,7,0,J,.CODE,ja.CODE,C
.text,00401617,main,B87,T,89C0,mov,mov_11,eax,eax,1,1,N,,mov,C
.text,00401619,main,B87,T,488B04C598284000,mov,mov_12,rax,ds:off_402898[rax*8],1,2,N,_r.DATA,mov_r.DATA,C
.text,00401621,main,B87,T,FFE0,jmp,jmp_10,rax,,1,0,J,.CODE,jmp.CODE,C
.text,00401623,main,B88,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040162A,main,B88,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,0040162E,main,B88,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401635,main,B88,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,0040163C,main,B88,T,488D50F8,lea,lea_14,rdx,[rax-8],1,4,N,,lea,C
.text,00401640,main,B88,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401647,main,B88,T,488B08,mov,mov_13,rcx,[rax],1,3,N,,mov,C
.text,0040164A,main,B88,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401651,main,B88,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,00401655,main,B88,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,00401658,main,B88,T,4801C8,add,add_11,rax,rcx,1,1,N,,add,C
.text,0040165B,main,B88,T,488902,mov,mov_31,[rdx],rax,3,1,N,,mov,C
.text,0040165E,main,B88,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401665,main,B88,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,00401669,main,B88,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,00401670,main,B88,T,E900090000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401675,main,B89,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040167C,main,B89,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401680,main,B89,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401687,main,B89,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,0040168E,main,B89,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401695,main,B89,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,00401698,main,B89,T,8810,mov,mov_31,[rax],dl,3,1,N,,mov,C
.text,0040169A,main,B89,T,E9D6080000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,0040169F,main,B90,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004016A6,main,B90,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,004016AA,main,B90,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004016B1,main,B90,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004016B8,main,B90,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,004016BF,main,B90,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,004016C2,main,B90,T,0FB612,movzx,movzx_13,edx,byte ptr [rdx],1,3,N,,movzx,C
.text,004016C5,main,B90,T,8810,mov,mov_31,[rax],dl,3,1,N,,mov,C
.text,004016C7,main,B90,T,E9A9080000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,004016CC,main,B91,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004016D3,main,B91,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,004016D7,main,B91,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004016DE,main,B91,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004016E5,main,B91,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,004016EC,main,B91,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,004016EF,main,B91,T,488910,mov,mov_31,[rax],rdx,3,1,N,,mov,C
.text,004016F2,main,B91,T,E97E080000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,004016F7,main,B92,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004016FE,main,B92,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401702,main,B92,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401709,main,B92,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401710,main,B92,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401717,main,B92,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,0040171A,main,B92,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,0040171D,main,B92,T,488910,mov,mov_31,[rax],rdx,3,1,N,,mov,C
.text,00401720,main,B92,T,E950080000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401725,main,B93,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040172C,main,B93,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401730,main,B93,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401737,main,B93,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,0040173E,main,B93,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,00401741,main,B93,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401748,main,B93,T,4883EA08,sub,sub_15,rdx,8,1,5,N,,sub,C
.text,0040174C,main,B93,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,0040174F,main,B93,T,488910,mov,mov_31,[rax],rdx,3,1,N,,mov,C
.text,00401752,main,B93,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401759,main,B93,T,4883E810,sub,sub_15,rax,10h,1,5,N,,sub,C
.text,0040175D,main,B93,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,00401764,main,B93,T,E90C080000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401769,main,B94,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401770,main,B94,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401774,main,B94,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,0040177B,main,B94,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401782,main,B94,T,488D5008,lea,lea_14,rdx,[rax+8],1,4,N,,lea,C
.text,00401786,main,B94,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040178D,main,B94,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,0040178F,main,B94,T,8902,mov,mov_31,[rdx],eax,3,1,N,,mov,C
.text,00401791,main,B94,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401798,main,B94,T,4883C008,add,add_15,rax,8,1,5,N,,add,C
.text,0040179C,main,B94,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,004017A3,main,B94,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004017AA,main,B94,T,4883C004,add,add_15,rax,4,1,5,N,,add,C
.text,004017AE,main,B94,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004017B5,main,B94,T,E9BB070000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,004017BA,main,B95,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004017C1,main,B95,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,004017C5,main,B95,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004017CC,main,B95,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004017D3,main,B95,T,488D5008,lea,lea_14,rdx,[rax+8],1,4,N,,lea,C
.text,004017D7,main,B95,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004017DE,main,B95,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,004017E1,main,B95,T,488902,mov,mov_31,[rdx],rax,3,1,N,,mov,C
.text,004017E4,main,B95,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004017EB,main,B95,T,4883C008,add,add_15,rax,8,1,5,N,,add,C
.text,004017EF,main,B95,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
.text,004017F6,main,B95,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004017FD,main,B95,T,4883C008,add,add_15,rax,8,1,5,N,,add,C
.text,00401801,main,B95,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401808,main,B95,T,E968070000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,0040180D,main,B96,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401814,main,B96,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401818,main,B96,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,0040181F,main,B96,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401826,main,B96,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,00401828,main,B96,T,83F806,cmp,cmp_15,eax,6,1,5,N,,cmp,C
.text,0040182B,main,B96,T,0F87EB000000,ja,ja_70,loc_40191C,,7,0,J,.CODE,ja.CODE,C
.text,00401831,main,B97,T,89C0,mov,mov_11,eax,eax,1,1,N,,mov,C
.text,00401833,main,B97,T,488B04C588304000,mov,mov_12,rax,ds:off_403088[rax*8],1,2,N,_r.DATA,mov_r.DATA,C
.text,0040183B,main,B97,T,FFE0,jmp,jmp_10,rax,,1,0,J,.CODE,jmp.CODE,C
.text,0040183D,main,B98,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,00401844,main,B98,T,4883C068,add,add_15,rax,68h,1,5,N,,add,C
.text,00401848,main,B98,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,0040184B,main,B98,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,0040184E,main,B98,T,B800000000,mov,mov_15,eax,0,1,5,N,,mov,C
.text,00401853,main,B98,T,E878EDFFFF,call,call_70,_printf,,7,0,J,.CODE,call.CODE,C
.text,00401858,main,B98,T,E9BF000000,jmp,jmp_70,loc_40191C,,7,0,J,.CODE,jmp.CODE,C
.text,0040185D,main,B99,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,00401864,main,B99,T,4883E880,sub,sub_15,rax,0FFFFFFFFFFFFFF80h,1,5,N,,sub,C
.text,00401868,main,B99,T,8B10,mov,mov_13,edx,[rax],1,3,N,,mov,C
.text,0040186A,main,B99,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,00401871,main,B99,T,4883C078,add,add_15,rax,78h,1,5,N,,add,C
.text,00401875,main,B99,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,00401878,main,B99,T,89D6,mov,mov_11,esi,edx,1,1,N,,mov,C
.text,0040187A,main,B99,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,0040187D,main,B99,T,B800000000,mov,mov_15,eax,0,1,5,N,,mov,C
.text,00401882,main,B99,T,E849EDFFFF,call,call_70,_printf,,7,0,J,.CODE,call.CODE,C
.text,00401887,main,B99,T,E990000000,jmp,jmp_70,loc_40191C,,7,0,J,.CODE,jmp.CODE,C
.text,0040188C,main,B100,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,00401893,main,B100,T,4883C05C,add,add_15,rax,5Ch,1,5,N,,add,C
.text,00401897,main,B100,T,488B10,mov,mov_13,rdx,[rax],1,3,N,,mov,C
.text,0040189A,main,B100,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,004018A1,main,B100,T,4883C052,add,add_15,rax,52h,1,5,N,,add,C
.text,004018A5,main,B100,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,004018A8,main,B100,T,4889D6,mov,mov_11,rsi,rdx,1,1,N,,mov,C
.text,004018AB,main,B100,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,004018AE,main,B100,T,E893EEFFFF,call,call_70,function_1,,7,0,J,.CODE,call.CODE,C
.text,004018B3,main,B100,T,EB67,jmp,jmp_70,loc_40191C,,7,0,J,.CODE,jmp.CODE,C
.text,004018B5,main,B101,T,BFFFFFFFFF,mov,mov_15,edi,0FFFFFFFFh,1,5,N,,mov,C
.text,004018BA,main,B101,T,E881EDFFFF,call,call_70,_exit,,7,0,J,.CODE,call.CODE,C
.text,004018BF,main,B102,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,004018C6,main,B102,T,4883C018,add,add_15,rax,18h,1,5,N,,add,C
.text,004018CA,main,B102,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,004018CD,main,B102,T,BE04000000,mov,mov_15,esi,4,1,5,N,,mov,C
.text,004018D2,main,B102,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,004018D5,main,B102,T,B800000000,mov,mov_15,eax,0,1,5,N,,mov,C
.text,004018DA,main,B102,T,E8F1ECFFFF,call,call_70,_printf,,7,0,J,.CODE,call.CODE,C
.text,004018DF,main,B102,T,EB3B,jmp,jmp_70,loc_40191C,,7,0,J,.CODE,jmp.CODE,C
.text,004018E1,main,B103,T,488D9D60FFFFFF,lea,lea_14,rbx,[rbp+var_A0],1,4,N,,lea,C
.text,004018E8,main,B103,T,4883C340,add,add_15,rbx,40h,1,5,N,,add,C
.text,004018EC,main,B103,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,004018F3,main,B103,T,4883C030,add,add_15,rax,30h,1,5,N,,add,C
.text,004018F7,main,B103,T,488B08,mov,mov_13,rcx,[rax],1,3,N,,mov,C
.text,004018FA,main,B103,T,488D8560FFFFFF,lea,lea_14,rax,[rbp+var_A0],1,4,N,,lea,C
.text,00401901,main,B103,T,4883C028,add,add_15,rax,28h,1,5,N,,add,C
.text,00401905,main,B103,T,488B00,mov,mov_13,rax,[rax],1,3,N,,mov,C
.text,00401908,main,B103,T,BA0A000000,mov,mov_15,edx,0Ah,1,5,N,,mov,C
.text,0040190D,main,B103,T,4889CE,mov,mov_11,rsi,rcx,1,1,N,,mov,C
.text,00401910,main,B103,T,4889C7,mov,mov_11,rdi,rax,1,1,N,,mov,C
.text,00401913,main,B103,T,E808EDFFFF,call,call_70,_strtoul,,7,0,J,.CODE,call.CODE,C
.text,00401918,main,B103,T,488903,mov,mov_31,[rbx],rax,3,1,N,,mov,C
.text,0040191B,main,B103,T,90,nop,nop_00,,,0,0,N,,nop,C
.text,0040191C,main,B104,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401923,main,B104,T,4883C004,add,add_15,rax,4,1,5,N,,add,C
.text,00401927,main,B104,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,0040192E,main,B104,T,E942060000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401933,main,B105,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,0040193A,main,B105,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,0040193E,main,B105,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401945,main,B105,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,0040194C,main,B105,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401953,main,B105,T,8B12,mov,mov_13,edx,[rdx],1,3,N,,mov,C
.text,00401955,main,B105,T,4863D2,movsxd,movsxd_11,rdx,edx,1,1,N,,movsxd,C
.text,00401958,main,B105,T,488910,mov,mov_31,[rax],rdx,3,1,N,,mov,C
.text,0040195B,main,B105,T,E915060000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,00401960,main,B106,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401967,main,B106,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,0040196B,main,B106,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,00401972,main,B106,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,00401979,main,B106,T,488B9550FEFFFF,mov,mov_14,rdx,[rbp+var_1B0],1,4,N,,mov,C
.text,00401980,main,B106,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,00401983,main,B106,T,488B12,mov,mov_13,rdx,[rdx],1,3,N,,mov,C
.text,00401986,main,B106,T,488910,mov,mov_31,[rax],rdx,3,1,N,,mov,C
.text,00401989,main,B106,T,E9E7050000,jmp,jmp_70,loc_401F75,,7,0,J,.CODE,jmp.CODE,C
.text,0040198E,main,B107,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,00401995,main,B107,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,00401999,main,B107,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004019A0,main,B107,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004019A7,main,B107,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,004019A9,main,B107,T,E9CC050000,jmp,jmp_70,loc_401F7A,,7,0,J,.CODE,jmp.CODE,C
.text,004019AE,main,B108,T,488B8540FEFFFF,mov,mov_14,rax,[rbp+var_1C0],1,4,N,,mov,C
.text,004019B5,main,B108,T,4883C001,add,add_15,rax,1,1,5,N,,add,C
.text,004019B9,main,B108,T,48898540FEFFFF,mov,mov_41,[rbp+var_1C0],rax,4,1,N,,mov,C
.text,004019C0,main,B108,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004019C7,main,B108,T,488D50F8,lea,lea_14,rdx,[rax-8],1,4,N,,lea,C
.text,004019CB,main,B108,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004019D2,main,B108,T,8B08,mov,mov_13,ecx,[rax],1,3,N,,mov,C
.text,004019D4,main,B108,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004019DB,main,B108,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,004019DF,main,B108,T,8B00,mov,mov_13,eax,[rax],1,3,N,,mov,C
.text,004019E1,main,B108,T,39C1,cmp,cmp_11,ecx,eax,1,1,N,,cmp,C
.text,004019E3,main,B108,T,0F95C0,setnz,setnz_10,al,,1,0,N,,setnz,C
.text,004019E6,main,B108,T,0FB6C0,movzx,movzx_11,eax,al,1,1,N,,movzx,C
.text,004019E9,main,B108,T,8902,mov,mov_31,[rdx],eax,3,1,N,,mov,C
.text,004019EB,main,B108,T,488B8550FEFFFF,mov,mov_14,rax,[rbp+var_1B0],1,4,N,,mov,C
.text,004019F2,main,B108,T,4883E808,sub,sub_15,rax,8,1,5,N,,sub,C
.text,004019F6,main,B108,T,48898550FEFFFF,mov,mov_41,[rbp+var_1B0],rax,4,1,N,,mov,C
